status,name,solver,mem,nvar,time,memory,num_iter,nvmops,neval_obj,init_eval_obj_time,init_eval_obj_mem,init_eval_obj_alloc,neval_grad,init_eval_grad_time,init_eval_grad_mem,init_eval_grad_alloc,is_init_run
first_order,freuroth,LBFGSSolver,42,10000,17.779372142,14.185912,23,23,35,2.4667e-5,0.000592,3,29,0.584995676,0.080664,5,false
first_order,freuroth,LBFGSSolver,43,10000,17.762598688,14.506088,23,23,35,4.2882e-5,0.000592,3,29,0.592530181,0.080664,5,false
first_order,freuroth,LBFGSSolver,44,10000,17.75637896,14.826392,23,23,35,2.626e-5,0.000592,3,29,0.58606948,0.080664,5,false
first_order,freuroth,LBFGSSolver,45,10000,17.776306531,15.146648,23,23,35,2.1561e-5,0.000592,3,29,0.58585463,0.080664,5,false
first_order,freuroth,LBFGSSolver,46,10000,17.782407967999998,15.466824,23,23,35,4.716e-5,0.000592,3,29,0.585232441,0.080664,5,false
first_order,freuroth,LBFGSSolver,47,10000,17.856776060999998,15.787,23,23,35,2.3365e-5,0.000592,3,29,0.585611266,0.080664,5,false
first_order,freuroth,LBFGSSolver,48,10000,17.885099542,16.107368,23,23,35,2.0149e-5,0.000592,3,29,0.588792678,0.080664,5,false
first_order,freuroth,LBFGSSolver,49,10000,17.874231815999998,16.427544,23,23,35,4.7291e-5,0.000592,3,29,0.591594725,0.080664,5,false
first_order,freuroth,LBFGSSolver,50,10000,17.863400158999998,16.7478,23,23,35,2.3645e-5,0.000592,3,29,0.59269519,0.080664,5,false
first_order,freuroth,LBFGSSolver,51,10000,17.836587938999998,17.067976,23,23,35,4.7762e-5,0.000592,3,29,0.589733999,0.080664,5,false
first_order,freuroth,LBFGSSolver,52,10000,17.880707518999998,17.388152,23,23,35,2.4857e-5,0.000592,3,29,0.58989094,0.080664,5,false
first_order,freuroth,LBFGSSolver,53,10000,17.866201124,17.708328,23,23,35,2.2423e-5,0.000592,3,29,0.590354246,0.080664,5,false
first_order,freuroth,LBFGSSolver,54,10000,17.872132052999998,18.028696,23,23,35,4.2642e-5,0.000592,3,29,0.590948212,0.080664,5,false
first_order,freuroth,LBFGSSolver,55,10000,17.875121648,18.348984,23,23,35,2.4707e-5,0.000592,3,29,0.589464816,0.080664,5,false
first_order,freuroth,LBFGSSolver,56,10000,17.873988911999998,18.66916,23,23,35,2.3555e-5,0.000592,3,29,0.591976789,0.080664,5,false
first_order,freuroth,LBFGSSolver,57,10000,17.877064059,18.989336,23,23,35,4.3473e-5,0.000592,3,29,0.588343102,0.080664,5,false
first_order,freuroth,LBFGSSolver,58,10000,17.881700522,19.309512,23,23,35,2.7152e-5,0.000592,3,29,0.589391286,0.080664,5,false
first_order,freuroth,LBFGSSolver,59,10000,17.862058057,19.629688,23,23,35,2.2002e-5,0.000592,3,29,0.589891754,0.080664,5,false
first_order,freuroth,LBFGSSolver,60,10000,17.680994228,19.950056,23,23,35,4.672e-5,0.000592,3,29,0.5832468,0.080664,5,false
first_order,freuroth,LBFGSSolver,61,10000,17.741656913,20.270232,23,23,35,2.2964e-5,0.000592,3,29,0.585700331,0.080664,5,false
first_order,freuroth,LBFGSSolver,62,10000,17.757173375,20.590488,23,23,35,2.112e-5,0.000592,3,29,0.585310014,0.080664,5,false
