status,name,solver,mem,nvar,time,memory,num_iter,nvmops,neval_obj,init_eval_obj_time,init_eval_obj_mem,init_eval_obj_alloc,neval_grad,init_eval_grad_time,init_eval_grad_mem,init_eval_grad_alloc
first_order,NZF1,LBFGSSolver,66,91,0.001759764,0.247824,59,59,70,1.132e-6,0.000592,3,64,1.8826e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001846119,0.247824,59,59,70,1.062e-6,0.000592,3,64,1.6923e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017318910000000002,0.247824,59,59,70,1.132e-6,0.000592,3,64,1.6632e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001724557,0.247824,59,59,70,9.72e-7,0.000592,3,64,1.6532e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001714037,0.247824,59,59,70,1.042e-6,0.000592,3,64,1.6461e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001717924,0.247824,59,59,70,1.142e-6,0.000592,3,64,1.7834e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001712124,0.247824,59,59,70,1.082e-6,0.000592,3,64,1.6472e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017283140000000001,0.247824,59,59,70,1.122e-6,0.000592,3,64,1.8255e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001722503,0.247824,59,59,70,1.113e-6,0.000592,3,64,1.8185e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001734166,0.247824,59,59,70,1.813e-6,0.000592,3,64,1.8696e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017121039999999999,0.247824,59,59,70,1.152e-6,0.000592,3,64,1.7814e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00172085,0.247824,59,59,70,1.092e-6,0.000592,3,64,1.8255e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001710911,0.247824,59,59,70,1.223e-6,0.000592,3,64,1.8446e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001712072,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6552e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00173135,0.247824,59,59,70,1.272e-6,0.000592,3,64,1.6472e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001703577,0.247824,59,59,70,1.002e-6,0.000592,3,64,1.6512e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001712344,0.247824,59,59,70,1.122e-6,0.000592,3,64,2.1782e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001722825,0.247824,59,59,70,1.203e-6,0.000592,3,64,1.8305e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017215120000000001,0.247824,59,59,70,1.032e-6,0.000592,3,64,1.6782e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001714768,0.247824,59,59,70,1.162e-6,0.000592,3,64,1.8125e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017871870000000002,0.247824,59,59,70,1.663e-6,0.000592,3,64,2.1722e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001702866,0.247824,59,59,70,1.212e-6,0.000592,3,64,2.2844e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001680001,0.247824,59,59,70,1.103e-6,0.000592,3,64,1.8075e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017147570000000001,0.247824,59,59,70,9.92e-7,0.000592,3,64,1.6532e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001686524,0.247824,59,59,70,1.222e-6,0.000592,3,64,1.8215e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016982969999999999,0.247824,59,59,70,1.022e-6,0.000592,3,64,1.6241e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001667478,0.247824,59,59,70,1.102e-6,0.000592,3,64,2.2333e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017160510000000001,0.247824,59,59,70,9.72e-7,0.000592,3,64,1.6361e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001684119,0.247824,59,59,70,1.072e-6,0.000592,3,64,1.8265e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001658481,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6451e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001667198,0.247824,59,59,70,1.002e-6,0.000592,3,64,1.6933e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001742672,0.247824,59,59,70,1.743e-6,0.000592,3,64,1.9137e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001701784,0.247824,59,59,70,1.152e-6,0.000592,3,64,1.8004e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001669152,0.247824,59,59,70,1.062e-6,0.000592,3,64,1.8205e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001706343,0.247824,59,59,70,1.022e-6,0.000592,3,64,1.6552e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016632,0.247824,59,59,70,1.192e-6,0.000592,3,64,1.8335e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00170516,0.247824,59,59,70,9.92e-7,0.000592,3,64,1.6532e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001641999,0.247824,59,59,70,1.132e-6,0.000592,3,64,2.2403e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017132850000000002,0.247824,59,59,70,1.082e-6,0.000592,3,64,1.6642e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001730769,0.247824,59,59,70,1.162e-6,0.000592,3,64,1.8125e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017308080000000001,0.247824,59,59,70,1.103e-6,0.000592,3,64,1.6502e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001719717,0.247824,59,59,70,1.153e-6,0.000592,3,64,1.6452e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001749224,0.247824,59,59,70,1.713e-6,0.000592,3,64,2.594e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017199679999999999,0.247824,59,59,70,1.213e-6,0.000592,3,64,1.8375e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001701543,0.247824,59,59,70,1.163e-6,0.000592,3,64,1.8174e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001700802,0.247824,59,59,70,1.002e-6,0.000592,3,64,1.6561e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001695591,0.247824,59,59,70,1.172e-6,0.000592,3,64,1.8225e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001713906,0.247824,59,59,70,1.032e-6,0.000592,3,64,1.6502e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001689039,0.247824,59,59,70,1.132e-6,0.000592,3,64,1.8625e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001719197,0.247824,59,59,70,1.002e-6,0.000592,3,64,1.6502e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001690201,0.247824,59,59,70,1.213e-6,0.000592,3,64,1.8175e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001677858,0.247824,59,59,70,1.022e-6,0.000592,3,64,1.6502e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001680203,0.247824,59,59,70,1.082e-6,0.000592,3,64,1.6512e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017317110000000001,0.247824,59,59,70,1.603e-6,0.000592,3,64,2.607e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001702245,0.247824,59,59,70,1.163e-6,0.000592,3,64,1.8094e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016606849999999999,0.247824,59,59,70,1.092e-6,0.000592,3,64,1.8115e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001699799,0.247824,59,59,70,1.183e-6,0.000592,3,64,1.6181e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001664603,0.247824,59,59,70,1.263e-6,0.000592,3,64,1.8346e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001703436,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6422e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001669521,0.247824,59,59,70,1.112e-6,0.000592,3,64,1.8265e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001670343,0.247824,59,59,70,9.92e-7,0.000592,3,64,1.6381e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001666678,0.247824,59,59,70,1.122e-6,0.000592,3,64,1.8195e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017263209999999998,0.247824,59,59,70,9.82e-7,0.000592,3,64,1.6522e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001716091,0.247824,59,59,70,1.162e-6,0.000592,3,64,1.9557e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001752511,0.247824,59,59,70,1.513e-6,0.000592,3,64,1.9217e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001732251,0.247824,59,59,70,1.182e-6,0.000592,3,64,1.8335e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001709969,0.247824,59,59,70,1.092e-6,0.000592,3,64,1.8205e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001709939,0.247824,59,59,70,1.042e-6,0.000592,3,64,1.6562e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001707855,0.247824,59,59,70,1.122e-6,0.000592,3,64,1.8335e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001683569,0.247824,59,59,70,1.042e-6,0.000592,3,64,1.6331e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001690652,0.247824,59,59,70,1.172e-6,0.000592,3,64,2.2373e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001680504,0.247824,59,59,70,1.092e-6,0.000592,3,64,1.6191e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001708015,0.247824,59,59,70,1.162e-6,0.000592,3,64,1.8365e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001683559,0.247824,59,59,70,1.072e-6,0.000592,3,64,1.6371e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001682608,0.247824,59,59,70,1.032e-6,0.000592,3,64,1.6471e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001751419,0.247824,59,59,70,1.733e-6,0.000592,3,64,2.6751e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016980060000000002,0.247824,59,59,70,1.152e-6,0.000592,3,64,1.8255e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001683549,0.247824,59,59,70,1.123e-6,0.000592,3,64,1.8235e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001681465,0.247824,59,59,70,1.032e-6,0.000592,3,64,1.6572e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001669002,0.247824,59,59,70,1.073e-6,0.000592,3,64,1.8386e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001706122,0.247824,59,59,70,1.122e-6,0.000592,3,64,1.6291e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001667758,0.247824,59,59,70,1.133e-6,0.000592,3,64,2.2723e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001671737,0.247824,59,59,70,9.92e-7,0.000592,3,64,1.6211e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001683357,0.247824,59,59,70,1.122e-6,0.000592,3,64,1.8175e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001676767,0.247824,59,59,70,1.062e-6,0.000592,3,64,1.6392e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001665053,0.247824,59,59,70,1.012e-6,0.000592,3,64,1.6472e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001746589,0.247824,59,59,70,1.513e-6,0.000592,3,64,1.8566e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001707775,0.247824,59,59,70,1.133e-6,0.000592,3,64,1.8005e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001646188,0.247824,59,59,70,1.132e-6,0.000592,3,64,1.7924e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001719447,0.247824,59,59,70,1.022e-6,0.000592,3,64,1.6582e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001650255,0.247824,59,59,70,1.213e-6,0.000592,3,64,1.8786e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001707054,0.247824,59,59,70,1.082e-6,0.000592,3,64,1.6302e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001711873,0.247824,59,59,70,1.102e-6,0.000592,3,64,1.7994e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001714578,0.247824,59,59,70,1.182e-6,0.000592,3,64,1.7884e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017074050000000002,0.247824,59,59,70,1.163e-6,0.000592,3,64,2.6891e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001714328,0.247824,59,59,70,1.172e-6,0.000592,3,64,1.8325e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016988880000000002,0.247824,59,59,70,1.122e-6,0.000592,3,64,1.6441e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00172599,0.247824,59,59,70,1.804e-6,0.000592,3,64,2.4868e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001682947,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6532e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001713306,0.247824,59,59,70,1.153e-6,0.000592,3,64,1.8215e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001687636,0.247824,59,59,70,9.82e-7,0.000592,3,64,1.6481e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017093879999999998,0.247824,59,59,70,1.192e-6,0.000592,3,64,1.8395e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016792909999999999,0.247824,59,59,70,1.062e-6,0.000592,3,64,1.6481e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001691103,0.247824,59,59,70,1.173e-6,0.000592,3,64,1.7984e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001670675,0.247824,59,59,70,9.82e-7,0.000592,3,64,1.6322e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001691213,0.247824,59,59,70,1.222e-6,0.000592,3,64,1.8004e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001683258,0.247824,59,59,70,1.002e-6,0.000592,3,64,1.6441e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001685703,0.247824,59,59,70,1.012e-6,0.000592,3,64,1.6482e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017480920000000001,0.247824,59,59,70,2.054e-6,0.000592,3,64,2.652e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017163810000000001,0.247824,59,59,70,1.212e-6,0.000592,3,64,1.8275e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001734485,0.247824,59,59,70,1.172e-6,0.000592,3,64,1.8115e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001718565,0.247824,59,59,70,1.112e-6,0.000592,3,64,1.8595e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001734395,0.247824,59,59,70,1.182e-6,0.000592,3,64,1.8265e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001721031,0.247824,59,59,70,1.182e-6,0.000592,3,64,1.8325e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001729897,0.247824,59,59,70,1.143e-6,0.000592,3,64,2.4277e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001718616,0.247824,59,59,70,1.012e-6,0.000592,3,64,1.6381e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017171830000000002,0.247824,59,59,70,1.062e-6,0.000592,3,64,1.6482e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017174039999999998,0.247824,59,59,70,9.92e-7,0.000592,3,64,1.6391e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001715911,0.247824,59,59,70,1.032e-6,0.000592,3,64,1.6561e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001733034,0.247824,59,59,70,2.114e-6,0.000592,3,64,1.8926e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001690131,0.247824,59,59,70,1.032e-6,0.000592,3,64,1.6621e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001709287,0.247824,59,59,70,1.423e-6,0.000592,3,64,1.8385e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00168982,0.247824,59,59,70,9.92e-7,0.000592,3,64,1.6591e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001711061,0.247824,59,59,70,1.172e-6,0.000592,3,64,1.8375e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017039380000000001,0.247824,59,59,70,1.122e-6,0.000592,3,64,2.2373e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001675494,0.247824,59,59,70,1.142e-6,0.000592,3,64,1.7944e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00167963,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6281e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001727052,0.247824,59,59,70,1.123e-6,0.000592,3,64,1.8295e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001682778,0.247824,59,59,70,1.112e-6,0.000592,3,64,1.8395e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001709298,0.247824,59,59,70,1.012e-6,0.000592,3,64,1.6452e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001745919,0.247824,59,59,70,1.683e-6,0.000592,3,64,1.9046e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016937879999999999,0.247824,59,59,70,1.132e-6,0.000592,3,64,1.6261e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017142070000000001,0.247824,59,59,70,1.012e-6,0.000592,3,64,1.6422e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001726181,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6391e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017155389999999999,0.247824,59,59,70,1.072e-6,0.000592,3,64,1.6571e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017159410000000001,0.247824,59,59,70,1.212e-6,0.000592,3,64,2.2343e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017068530000000001,0.247824,59,59,70,1.012e-6,0.000592,3,64,1.6301e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00169986,0.247824,59,59,70,1.142e-6,0.000592,3,64,1.618e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017186060000000001,0.247824,59,59,70,1.022e-6,0.000592,3,64,1.6472e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001717103,0.247824,59,59,70,9.92e-7,0.000592,3,64,1.6512e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001704799,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6451e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001721622,0.247824,59,59,70,1.723e-6,0.000592,3,64,1.9167e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001686765,0.247824,59,59,70,9.92e-7,0.000592,3,64,1.6311e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017014620000000002,0.247824,59,59,70,1.152e-6,0.000592,3,64,1.8215e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.00169473,0.247824,59,59,70,1.032e-6,0.000592,3,64,1.6481e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001687626,0.247824,59,59,70,1.252e-6,0.000592,3,64,1.8315e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001711462,0.247824,59,59,70,1.112e-6,0.000592,3,64,1.6311e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016963829999999999,0.247824,59,59,70,1.082e-6,0.000592,3,64,1.8274e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016944389999999998,0.247824,59,59,70,1.022e-6,0.000592,3,64,1.6181e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001682547,0.247824,59,59,70,1.232e-6,0.000592,3,64,1.7894e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017056010000000002,0.247824,59,59,70,1.032e-6,0.000592,3,64,1.6482e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001681224,0.247824,59,59,70,1.183e-6,0.000592,3,64,2.3705e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001697988,0.247824,59,59,70,1.974e-6,0.000592,3,64,1.9387e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017181149999999999,0.247824,59,59,70,9.82e-7,0.000592,3,64,1.6521e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001718706,0.247824,59,59,70,1.152e-6,0.000592,3,64,2.3074e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001708898,0.247824,59,59,70,1.122e-6,0.000592,3,64,2.2994e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001631198,0.247824,59,59,70,1.132e-6,0.000592,3,64,1.8455e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017189459999999998,0.247824,59,59,70,1.062e-6,0.000592,3,64,1.6311e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001701012,0.247824,59,59,70,1.032e-6,0.000592,3,64,1.6321e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001701233,0.247824,59,59,70,1.092e-6,0.000592,3,64,1.6241e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001703346,0.247824,59,59,70,9.92e-7,0.000592,3,64,1.6472e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017243480000000001,0.247824,59,59,70,1.132e-6,0.000592,3,64,2.2152e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001717273,0.247824,59,59,70,1.062e-6,0.000592,3,64,1.6482e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017424510000000001,0.247824,59,59,70,1.763e-6,0.000592,3,64,1.9177e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016892189999999998,0.247824,59,59,70,1.382e-6,0.000592,3,64,1.6502e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017033369999999999,0.247824,59,59,70,1.112e-6,0.000592,3,64,1.7934e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001680232,0.247824,59,59,70,1.082e-6,0.000592,3,64,1.6421e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001704309,0.247824,59,59,70,1.133e-6,0.000592,3,64,2.4287e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001709598,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6602e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001691685,0.247824,59,59,70,1.112e-6,0.000592,3,64,1.8264e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001696884,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6201e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001708065,0.247824,59,59,70,1.242e-6,0.000592,3,64,1.8265e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001713646,0.247824,59,59,70,1.002e-6,0.000592,3,64,1.6471e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001691363,0.247824,59,59,70,1.182e-6,0.000592,3,64,1.8125e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001791485,0.247824,59,59,70,1.723e-6,0.000592,3,64,1.9377e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017151,0.247824,59,59,70,1.143e-6,0.000592,3,64,1.8345e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0016619270000000001,0.247824,59,59,70,1.202e-6,0.000592,3,64,2.2092e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001713165,0.247824,59,59,70,9.92e-7,0.000592,3,64,1.6562e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017062120000000001,0.247824,59,59,70,1.002e-6,0.000592,3,64,1.6521e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001704329,0.247824,59,59,70,1.012e-6,0.000592,3,64,1.6271e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017180440000000002,0.247824,59,59,70,1.032e-6,0.000592,3,64,1.6512e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001734587,0.247824,59,59,70,1.012e-6,0.000592,3,64,1.6441e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001707085,0.247824,59,59,70,1.122e-6,0.000592,3,64,2.2343e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001718595,0.247824,59,59,70,9.72e-7,0.000592,3,64,1.6431e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001709007,0.247824,59,59,70,1.083e-6,0.000592,3,64,1.6452e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001752019,0.247824,59,59,70,1.844e-6,0.000592,3,64,1.9137e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017217530000000001,0.247824,59,59,70,1.163e-6,0.000592,3,64,1.8214e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001742049,0.247824,59,59,70,1.042e-6,0.000592,3,64,1.8315e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001711903,0.247824,59,59,70,1.142e-6,0.000592,3,64,1.8164e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017183150000000002,0.247824,59,59,70,1.082e-6,0.000592,3,64,1.8285e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017246779999999999,0.247824,59,59,70,1.062e-6,0.000592,3,64,1.8145e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001665534,0.247824,59,59,70,1.062e-6,0.000592,3,64,1.8134e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001699359,0.247824,59,59,70,1.052e-6,0.000592,3,64,1.6331e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.0017131260000000001,0.247824,59,59,70,1.173e-6,0.000592,3,64,1.8355e-5,0.00144,5
first_order,NZF1,LBFGSSolver,66,91,0.001717122,0.247824,59,59,70,1.102e-6,0.000592,3,64,1.8175e-5,0.00144,5
