Problem name,Solver,mem=,Runtime(ns),Memory used(bytes),Number of steps to solve(iterations),Number of vector-matrix opeartions
AMPGO21,lbfgs,82,103375.0,335160.0,1,23550
AMPGO21,lbfgs,83,100292.0,337016.0,1,23564
AMPGO21,lbfgs,84,103916.0,339000.0,1,23578
AMPGO21,lbfgs,85,105500.0,340856.0,1,23592
AMPGO21,lbfgs,86,100875.0,342712.0,1,23606
AMPGO21,lbfgs,87,101583.0,344568.0,1,23620
AMPGO21,lbfgs,88,104833.0,346424.0,1,23634
AMPGO21,lbfgs,89,103083.0,348280.0,1,23648
AMPGO21,lbfgs,90,104208.0,350456.0,1,23662
AMPGO21,lbfgs,91,105750.0,352312.0,1,23676
AMPGO21,lbfgs,92,101875.0,354312.0,1,23690
AMPGO21,lbfgs,93,107208.0,356168.0,1,23704
AMPGO21,lbfgs,94,104958.0,358024.0,1,23718
AMPGO21,lbfgs,95,105917.0,359880.0,1,23732
AMPGO21,lbfgs,96,106791.0,361736.0,1,23746
AMPGO21,lbfgs,97,108750.0,363592.0,1,23760
AMPGO21,lbfgs,98,105959.0,365448.0,1,23774
AMPGO21,lbfgs,99,107750.0,367304.0,1,23788
AMPGO21,lbfgs,100,107292.0,369480.0,1,23802
AMPGO22,lbfgs,1,84084.0,18456.0,1,23816
AMPGO22,lbfgs,2,82250.0,22376.0,1,23830
AMPGO22,lbfgs,3,81500.0,25784.0,1,23844
AMPGO22,lbfgs,4,79459.0,29256.0,1,23858
AMPGO22,lbfgs,5,80791.0,32664.0,1,23872
AMPGO22,lbfgs,6,79625.0,36136.0,1,23886
AMPGO22,lbfgs,7,84459.0,39544.0,1,23900
AMPGO22,lbfgs,8,82792.0,43016.0,1,23914
AMPGO22,lbfgs,9,84458.0,46936.0,1,23928
AMPGO22,lbfgs,10,84292.0,50408.0,1,23942
AMPGO22,lbfgs,11,88084.0,53816.0,1,23956
AMPGO22,lbfgs,12,84375.0,57288.0,1,23970
AMPGO22,lbfgs,13,87417.0,60696.0,1,23984
AMPGO22,lbfgs,14,83667.0,64168.0,1,23998
AMPGO22,lbfgs,15,89000.0,67576.0,1,24012
AMPGO22,lbfgs,16,86125.0,71048.0,1,24026
AMPGO22,lbfgs,17,82375.0,74968.0,1,24040
AMPGO22,lbfgs,18,83917.0,78456.0,1,24054
AMPGO22,lbfgs,19,86417.0,81848.0,1,24068
AMPGO22,lbfgs,20,85959.0,85336.0,1,24082
AMPGO22,lbfgs,21,87292.0,120472.0,1,24096
AMPGO22,lbfgs,22,83916.0,122424.0,1,24110
AMPGO22,lbfgs,23,83833.0,124280.0,1,24124
AMPGO22,lbfgs,24,86750.0,126248.0,1,24138
AMPGO22,lbfgs,25,84500.0,128104.0,1,24152
AMPGO22,lbfgs,26,84250.0,130024.0,1,24166
AMPGO22,lbfgs,27,91583.0,131928.0,1,24180
AMPGO22,lbfgs,28,85375.0,133848.0,1,24194
AMPGO22,lbfgs,29,87666.0,135704.0,1,24208
AMPGO22,lbfgs,30,88375.0,137672.0,1,24222
AMPGO22,lbfgs,31,86125.0,139528.0,1,24236
AMPGO22,lbfgs,32,88625.0,141448.0,1,24250
AMPGO22,lbfgs,33,90459.0,143336.0,1,24264
AMPGO22,lbfgs,34,89875.0,145256.0,1,24278
AMPGO22,lbfgs,35,89333.0,147160.0,1,24292
AMPGO22,lbfgs,36,90667.0,149144.0,1,24306
AMPGO22,lbfgs,37,87792.0,151000.0,1,24320
AMPGO22,lbfgs,38,90625.0,152904.0,1,24334
AMPGO22,lbfgs,39,89958.0,154760.0,1,24348
AMPGO22,lbfgs,40,88417.0,156744.0,1,24362
AMPGO22,lbfgs,41,89375.0,191432.0,1,24376
AMPGO22,lbfgs,42,89375.0,193288.0,1,24390
AMPGO22,lbfgs,43,91584.0,195144.0,1,24404
AMPGO22,lbfgs,44,89750.0,197128.0,1,24418
AMPGO22,lbfgs,45,92209.0,199064.0,1,24432
AMPGO22,lbfgs,46,93542.0,200920.0,1,24446
AMPGO22,lbfgs,47,93417.0,202776.0,1,24460
AMPGO22,lbfgs,48,93625.0,204824.0,1,24474
AMPGO22,lbfgs,49,93334.0,206680.0,1,24488
AMPGO22,lbfgs,50,93000.0,208616.0,1,24502
AMPGO22,lbfgs,51,92333.0,210472.0,1,24516
AMPGO22,lbfgs,52,96208.0,212328.0,1,24530
AMPGO22,lbfgs,53,95250.0,214184.0,1,24544
AMPGO22,lbfgs,54,100750.0,216232.0,1,24558
AMPGO22,lbfgs,55,92709.0,218200.0,1,24572
AMPGO22,lbfgs,56,94875.0,220056.0,1,24586
AMPGO22,lbfgs,57,94542.0,221912.0,1,24600
AMPGO22,lbfgs,58,95125.0,223768.0,1,24614
AMPGO22,lbfgs,59,93375.0,225624.0,1,24628
AMPGO22,lbfgs,60,97916.0,227672.0,1,24642
AMPGO22,lbfgs,61,101416.0,229528.0,1,24656
AMPGO22,lbfgs,62,112125.0,264232.0,1,24670
AMPGO22,lbfgs,63,97958.0,266088.0,1,24684
AMPGO22,lbfgs,64,96250.0,267944.0,1,24698
AMPGO22,lbfgs,65,95541.0,269800.0,1,24712
AMPGO22,lbfgs,66,96541.0,271784.0,1,24726
AMPGO22,lbfgs,67,97583.0,273720.0,1,24740
AMPGO22,lbfgs,68,95958.0,275576.0,1,24754
AMPGO22,lbfgs,69,102917.0,277432.0,1,24768
AMPGO22,lbfgs,70,96083.0,279480.0,1,24782
AMPGO22,lbfgs,71,97917.0,281336.0,1,24796
AMPGO22,lbfgs,72,97250.0,283272.0,1,24810
AMPGO22,lbfgs,73,100542.0,285128.0,1,24824
AMPGO22,lbfgs,74,101500.0,286984.0,1,24838
AMPGO22,lbfgs,75,98667.0,288840.0,1,24852
AMPGO22,lbfgs,76,98375.0,290888.0,1,24866
AMPGO22,lbfgs,77,99125.0,292856.0,1,24880
AMPGO22,lbfgs,78,101958.0,294712.0,1,24894
AMPGO22,lbfgs,79,99958.0,296568.0,1,24908
AMPGO22,lbfgs,80,99708.0,298424.0,1,24922
AMPGO22,lbfgs,81,105333.0,300280.0,1,24936
AMPGO22,lbfgs,82,101791.0,335160.0,1,24950
AMPGO22,lbfgs,83,100875.0,337016.0,1,24964
AMPGO22,lbfgs,84,101792.0,339000.0,1,24978
AMPGO22,lbfgs,85,104458.0,340856.0,1,24992
AMPGO22,lbfgs,86,111292.0,342712.0,1,25006
AMPGO22,lbfgs,87,102459.0,344568.0,1,25020
AMPGO22,lbfgs,88,104125.0,346424.0,1,25034
AMPGO22,lbfgs,89,104750.0,348280.0,1,25048
AMPGO22,lbfgs,90,102667.0,350456.0,1,25062
AMPGO22,lbfgs,91,106334.0,352312.0,1,25076
AMPGO22,lbfgs,92,105875.0,354312.0,1,25090
AMPGO22,lbfgs,93,106042.0,356168.0,1,25104
AMPGO22,lbfgs,94,103833.0,358024.0,1,25118
AMPGO22,lbfgs,95,103750.0,359880.0,1,25132
AMPGO22,lbfgs,96,105416.0,361736.0,1,25146
AMPGO22,lbfgs,97,106667.0,363592.0,1,25160
AMPGO22,lbfgs,98,106708.0,365448.0,1,25174
AMPGO22,lbfgs,99,107333.0,367304.0,1,25188
AMPGO22,lbfgs,100,110750.0,369480.0,1,25202
BOX3,lbfgs,1,78667.0,18456.0,1,25216
BOX3,lbfgs,2,80791.0,22376.0,1,25230
BOX3,lbfgs,3,78583.0,25784.0,1,25244
BOX3,lbfgs,4,78375.0,29256.0,1,25258
BOX3,lbfgs,5,79167.0,32664.0,1,25272
BOX3,lbfgs,6,79166.0,36136.0,1,25286
BOX3,lbfgs,7,79959.0,39544.0,1,25300
BOX3,lbfgs,8,80084.0,43016.0,1,25314
BOX3,lbfgs,9,80583.0,46936.0,1,25328
BOX3,lbfgs,10,83917.0,50408.0,1,25342
BOX3,lbfgs,11,83167.0,53816.0,1,25356
BOX3,lbfgs,12,84833.0,57288.0,1,25370
BOX3,lbfgs,13,82709.0,60696.0,1,25384
BOX3,lbfgs,14,91416.0,64168.0,1,25398
BOX3,lbfgs,15,85708.0,67576.0,1,25412
BOX3,lbfgs,16,85583.0,71048.0,1,25426
BOX3,lbfgs,17,84916.0,74968.0,1,25440
BOX3,lbfgs,18,85250.0,78456.0,1,25454
BOX3,lbfgs,19,86667.0,81848.0,1,25468
BOX3,lbfgs,20,86792.0,85336.0,1,25482
BOX3,lbfgs,21,83333.0,120472.0,1,25496
BOX3,lbfgs,22,83417.0,122424.0,1,25510
BOX3,lbfgs,23,84416.0,124280.0,1,25524
BOX3,lbfgs,24,86375.0,126248.0,1,25538
BOX3,lbfgs,25,84083.0,128104.0,1,25552
BOX3,lbfgs,26,84667.0,130024.0,1,25566
BOX3,lbfgs,27,85000.0,131928.0,1,25580
BOX3,lbfgs,28,85834.0,133848.0,1,25594
BOX3,lbfgs,29,88709.0,135704.0,1,25608
BOX3,lbfgs,30,86417.0,137672.0,1,25622
BOX3,lbfgs,31,85667.0,139528.0,1,25636
BOX3,lbfgs,32,87000.0,141448.0,1,25650
BOX3,lbfgs,33,87042.0,143336.0,1,25664
BOX3,lbfgs,34,89292.0,145256.0,1,25678
BOX3,lbfgs,35,87792.0,147160.0,1,25692
BOX3,lbfgs,36,89833.0,149144.0,1,25706
BOX3,lbfgs,37,89917.0,151000.0,1,25720
BOX3,lbfgs,38,90667.0,152904.0,1,25734
BOX3,lbfgs,39,88667.0,154760.0,1,25748
BOX3,lbfgs,40,91459.0,156744.0,1,25762
BOX3,lbfgs,41,90917.0,191432.0,1,25776
BOX3,lbfgs,42,91333.0,193288.0,1,25790
BOX3,lbfgs,43,93042.0,195144.0,1,25804
BOX3,lbfgs,44,94250.0,197128.0,1,25818
BOX3,lbfgs,45,89875.0,199064.0,1,25832
BOX3,lbfgs,46,92792.0,200920.0,1,25846
BOX3,lbfgs,47,91250.0,202776.0,1,25860
BOX3,lbfgs,48,95750.0,204824.0,1,25874
BOX3,lbfgs,49,93083.0,206680.0,1,25888
BOX3,lbfgs,50,91583.0,208616.0,1,25902
BOX3,lbfgs,51,90958.0,210472.0,1,25916
BOX3,lbfgs,52,94750.0,212328.0,1,25930
BOX3,lbfgs,53,95417.0,214184.0,1,25944
BOX3,lbfgs,54,94000.0,216232.0,1,25958
BOX3,lbfgs,55,92166.0,218200.0,1,25972
BOX3,lbfgs,56,92917.0,220056.0,1,25986
BOX3,lbfgs,57,93125.0,221912.0,1,26000
BOX3,lbfgs,58,93250.0,223768.0,1,26014
BOX3,lbfgs,59,95292.0,225624.0,1,26028
BOX3,lbfgs,60,97667.0,227672.0,1,26042
BOX3,lbfgs,61,98417.0,229528.0,1,26056
BOX3,lbfgs,62,98959.0,264232.0,1,26070
BOX3,lbfgs,63,101208.0,266088.0,1,26084
BOX3,lbfgs,64,95333.0,267944.0,1,26098
BOX3,lbfgs,65,96083.0,269800.0,1,26112
BOX3,lbfgs,66,96459.0,271784.0,1,26126
BOX3,lbfgs,67,98042.0,273720.0,1,26140
BOX3,lbfgs,68,98625.0,275576.0,1,26154
BOX3,lbfgs,69,107041.0,277432.0,1,26168
BOX3,lbfgs,70,100208.0,279480.0,1,26182
BOX3,lbfgs,71,98292.0,281336.0,1,26196
BOX3,lbfgs,72,98125.0,283272.0,1,26210
BOX3,lbfgs,73,98084.0,285128.0,1,26224
BOX3,lbfgs,74,99042.0,286984.0,1,26238
BOX3,lbfgs,75,101375.0,288840.0,1,26252
BOX3,lbfgs,76,99750.0,290888.0,1,26266
BOX3,lbfgs,77,98709.0,292856.0,1,26280
BOX3,lbfgs,78,102916.0,294712.0,1,26294
BOX3,lbfgs,79,103125.0,296568.0,1,26308
BOX3,lbfgs,80,104000.0,298424.0,1,26322
BOX3,lbfgs,81,102917.0,300280.0,1,26336
BOX3,lbfgs,82,101167.0,335160.0,1,26350
BOX3,lbfgs,83,101625.0,337016.0,1,26364
BOX3,lbfgs,84,106084.0,339000.0,1,26378
BOX3,lbfgs,85,104875.0,340856.0,1,26392
BOX3,lbfgs,86,102167.0,342712.0,1,26406
BOX3,lbfgs,87,105583.0,344568.0,1,26420
BOX3,lbfgs,88,104541.0,346424.0,1,26434
BOX3,lbfgs,89,109083.0,348280.0,1,26448
BOX3,lbfgs,90,111833.0,350456.0,1,26462
BOX3,lbfgs,91,108833.0,352312.0,1,26476
BOX3,lbfgs,92,111541.0,354312.0,1,26490
BOX3,lbfgs,93,105791.0,356168.0,1,26504
BOX3,lbfgs,94,103625.0,358024.0,1,26518
BOX3,lbfgs,95,103250.0,359880.0,1,26532
BOX3,lbfgs,96,106125.0,361736.0,1,26546
BOX3,lbfgs,97,104375.0,363592.0,1,26560
BOX3,lbfgs,98,104750.0,365448.0,1,26574
BOX3,lbfgs,99,105291.0,367304.0,1,26588
BOX3,lbfgs,100,106500.0,369480.0,1,26602
Dus2_1,lbfgs,1,79916.0,18456.0,1,26616
Dus2_1,lbfgs,2,78209.0,22376.0,1,26630
Dus2_1,lbfgs,3,78500.0,25784.0,1,26644
Dus2_1,lbfgs,4,78709.0,29256.0,1,26658
Dus2_1,lbfgs,5,81459.0,32664.0,1,26672
Dus2_1,lbfgs,6,83291.0,36136.0,1,26686
Dus2_1,lbfgs,7,82292.0,39544.0,1,26700
Dus2_1,lbfgs,8,83042.0,43016.0,1,26714
Dus2_1,lbfgs,9,83375.0,46936.0,1,26728
Dus2_1,lbfgs,10,82916.0,50408.0,1,26742
Dus2_1,lbfgs,11,84375.0,53816.0,1,26756
Dus2_1,lbfgs,12,85458.0,57288.0,1,26770
Dus2_1,lbfgs,13,85375.0,60696.0,1,26784
Dus2_1,lbfgs,14,84208.0,64168.0,1,26798
Dus2_1,lbfgs,15,83250.0,67576.0,1,26812
Dus2_1,lbfgs,16,83250.0,71048.0,1,26826
Dus2_1,lbfgs,17,84667.0,74968.0,1,26840
Dus2_1,lbfgs,18,86625.0,78456.0,1,26854
Dus2_1,lbfgs,19,90291.0,81848.0,1,26868
Dus2_1,lbfgs,20,86334.0,85336.0,1,26882
Dus2_1,lbfgs,21,83542.0,120472.0,1,26896
Dus2_1,lbfgs,22,83958.0,122424.0,1,26910
Dus2_1,lbfgs,23,85666.0,124280.0,1,26924
Dus2_1,lbfgs,24,87125.0,126248.0,1,26938
Dus2_1,lbfgs,25,86708.0,128104.0,1,26952
Dus2_1,lbfgs,26,87875.0,130024.0,1,26966
Dus2_1,lbfgs,27,87250.0,131928.0,1,26980
Dus2_1,lbfgs,28,87875.0,133848.0,1,26994
Dus2_1,lbfgs,29,88334.0,135704.0,1,27008
Dus2_1,lbfgs,30,88334.0,137672.0,1,27022
Dus2_1,lbfgs,31,89333.0,139528.0,1,27036
Dus2_1,lbfgs,32,86291.0,141448.0,1,27050
Dus2_1,lbfgs,33,89709.0,143336.0,1,27064
Dus2_1,lbfgs,34,86625.0,145256.0,1,27078
Dus2_1,lbfgs,35,90000.0,147160.0,1,27092
Dus2_1,lbfgs,36,90541.0,149144.0,1,27106
Dus2_1,lbfgs,37,88208.0,151000.0,1,27120
Dus2_1,lbfgs,38,90041.0,152904.0,1,27134
Dus2_1,lbfgs,39,90875.0,154760.0,1,27148
Dus2_1,lbfgs,40,90917.0,156744.0,1,27162
Dus2_1,lbfgs,41,88042.0,191432.0,1,27176
Dus2_1,lbfgs,42,88875.0,193288.0,1,27190
Dus2_1,lbfgs,43,89291.0,195144.0,1,27204
Dus2_1,lbfgs,44,90041.0,197128.0,1,27218
Dus2_1,lbfgs,45,91459.0,199064.0,1,27232
Dus2_1,lbfgs,46,92166.0,200920.0,1,27246
Dus2_1,lbfgs,47,91000.0,202776.0,1,27260
Dus2_1,lbfgs,48,91834.0,204824.0,1,27274
Dus2_1,lbfgs,49,91292.0,206680.0,1,27288
Dus2_1,lbfgs,50,100458.0,208616.0,1,27302
Dus2_1,lbfgs,51,100833.0,210472.0,1,27316
Dus2_1,lbfgs,52,92458.0,212328.0,1,27330
Dus2_1,lbfgs,53,92334.0,214184.0,1,27344
Dus2_1,lbfgs,54,92500.0,216232.0,1,27358
Dus2_1,lbfgs,55,102875.0,218200.0,1,27372
Dus2_1,lbfgs,56,92792.0,220056.0,1,27386
Dus2_1,lbfgs,57,96334.0,221912.0,1,27400
Dus2_1,lbfgs,58,95875.0,223768.0,1,27414
Dus2_1,lbfgs,59,98375.0,225624.0,1,27428
Dus2_1,lbfgs,60,96625.0,227672.0,1,27442
Dus2_1,lbfgs,61,97625.0,229528.0,1,27456
Dus2_1,lbfgs,62,98708.0,264232.0,1,27470
Dus2_1,lbfgs,63,96791.0,266088.0,1,27484
Dus2_1,lbfgs,64,97083.0,267944.0,1,27498
Dus2_1,lbfgs,65,97041.0,269800.0,1,27512
Dus2_1,lbfgs,66,95250.0,271784.0,1,27526
Dus2_1,lbfgs,67,96042.0,273720.0,1,27540
Dus2_1,lbfgs,68,102458.0,275576.0,1,27554
Dus2_1,lbfgs,69,97208.0,277432.0,1,27568
Dus2_1,lbfgs,70,100042.0,279480.0,1,27582
Dus2_1,lbfgs,71,100959.0,281336.0,1,27596
Dus2_1,lbfgs,72,100000.0,283272.0,1,27610
Dus2_1,lbfgs,73,100833.0,285128.0,1,27624
Dus2_1,lbfgs,74,101333.0,286984.0,1,27638
Dus2_1,lbfgs,75,98083.0,288840.0,1,27652
Dus2_1,lbfgs,76,99791.0,290888.0,1,27666
Dus2_1,lbfgs,77,101292.0,292856.0,1,27680
Dus2_1,lbfgs,78,101959.0,294712.0,1,27694
Dus2_1,lbfgs,79,99917.0,296568.0,1,27708
Dus2_1,lbfgs,80,99458.0,298424.0,1,27722
Dus2_1,lbfgs,81,100500.0,300280.0,1,27736
Dus2_1,lbfgs,82,103958.0,335160.0,1,27750
Dus2_1,lbfgs,83,108459.0,337016.0,1,27764
Dus2_1,lbfgs,84,104500.0,339000.0,1,27778
Dus2_1,lbfgs,85,104375.0,340856.0,1,27792
Dus2_1,lbfgs,86,102791.0,342712.0,1,27806
Dus2_1,lbfgs,87,102000.0,344568.0,1,27820
Dus2_1,lbfgs,88,101000.0,346424.0,1,27834
Dus2_1,lbfgs,89,105292.0,348280.0,1,27848
Dus2_1,lbfgs,90,105708.0,350456.0,1,27862
Dus2_1,lbfgs,91,102208.0,352312.0,1,27876
Dus2_1,lbfgs,92,106500.0,354312.0,1,27890
Dus2_1,lbfgs,93,105208.0,356168.0,1,27904
Dus2_1,lbfgs,94,104167.0,358024.0,1,27918
Dus2_1,lbfgs,95,103500.0,359880.0,1,27932
Dus2_1,lbfgs,96,108708.0,361736.0,1,27946
Dus2_1,lbfgs,97,107042.0,363592.0,1,27960
Dus2_1,lbfgs,98,104167.0,365448.0,1,27974
Dus2_1,lbfgs,99,107958.0,367304.0,1,27988
Dus2_1,lbfgs,100,105167.0,369480.0,1,28002
Dus2_3,lbfgs,1,77875.0,18456.0,1,28016
Dus2_3,lbfgs,2,101416.0,22376.0,1,28030
Dus2_3,lbfgs,3,79833.0,25784.0,1,28044
Dus2_3,lbfgs,4,81583.0,29256.0,1,28058
Dus2_3,lbfgs,5,79750.0,32664.0,1,28072
Dus2_3,lbfgs,6,80500.0,36136.0,1,28086
Dus2_3,lbfgs,7,81666.0,39544.0,1,28100
Dus2_3,lbfgs,8,80709.0,43016.0,1,28114
Dus2_3,lbfgs,9,80459.0,46936.0,1,28128
Dus2_3,lbfgs,10,80750.0,50408.0,1,28142
Dus2_3,lbfgs,11,84000.0,53816.0,1,28156
Dus2_3,lbfgs,12,84667.0,57288.0,1,28170
Dus2_3,lbfgs,13,82458.0,60696.0,1,28184
Dus2_3,lbfgs,14,84208.0,64168.0,1,28198
Dus2_3,lbfgs,15,82000.0,67576.0,1,28212
Dus2_3,lbfgs,16,84334.0,71048.0,1,28226
Dus2_3,lbfgs,17,83125.0,74968.0,1,28240
Dus2_3,lbfgs,18,86083.0,78456.0,1,28254
Dus2_3,lbfgs,19,82584.0,81848.0,1,28268
Dus2_3,lbfgs,20,85625.0,85336.0,1,28282
Dus2_3,lbfgs,21,85792.0,120472.0,1,28296
Dus2_3,lbfgs,22,86167.0,122424.0,1,28310
Dus2_3,lbfgs,23,84000.0,124280.0,1,28324
Dus2_3,lbfgs,24,83750.0,126248.0,1,28338
Dus2_3,lbfgs,25,86625.0,128104.0,1,28352
Dus2_3,lbfgs,26,87083.0,130024.0,1,28366
Dus2_3,lbfgs,27,86833.0,131928.0,1,28380
Dus2_3,lbfgs,28,87542.0,133848.0,1,28394
Dus2_3,lbfgs,29,84917.0,135704.0,1,28408
Dus2_3,lbfgs,30,85459.0,137672.0,1,28422
Dus2_3,lbfgs,31,85750.0,139528.0,1,28436
Dus2_3,lbfgs,32,86625.0,141448.0,1,28450
Dus2_3,lbfgs,33,86250.0,143336.0,1,28464
Dus2_3,lbfgs,34,88542.0,145256.0,1,28478
Dus2_3,lbfgs,35,86833.0,147160.0,1,28492
Dus2_3,lbfgs,36,86958.0,149144.0,1,28506
Dus2_3,lbfgs,37,95583.0,151000.0,1,28520
Dus2_3,lbfgs,38,90000.0,152904.0,1,28534
Dus2_3,lbfgs,39,90708.0,154760.0,1,28548
Dus2_3,lbfgs,40,91833.0,156744.0,1,28562
Dus2_3,lbfgs,41,91083.0,191432.0,1,28576
Dus2_3,lbfgs,42,89708.0,193288.0,1,28590
Dus2_3,lbfgs,43,89708.0,195144.0,1,28604
Dus2_3,lbfgs,44,91750.0,197128.0,1,28618
Dus2_3,lbfgs,45,92792.0,199064.0,1,28632
Dus2_3,lbfgs,46,90125.0,200920.0,1,28646
Dus2_3,lbfgs,47,90541.0,202776.0,1,28660
Dus2_3,lbfgs,48,93458.0,204824.0,1,28674
Dus2_3,lbfgs,49,94375.0,206680.0,1,28688
Dus2_3,lbfgs,50,93709.0,208616.0,1,28702
Dus2_3,lbfgs,51,94875.0,210472.0,1,28716
Dus2_3,lbfgs,52,95333.0,212328.0,1,28730
Dus2_3,lbfgs,53,93292.0,214184.0,1,28744
Dus2_3,lbfgs,54,95333.0,216232.0,1,28758
Dus2_3,lbfgs,55,95958.0,218200.0,1,28772
Dus2_3,lbfgs,56,96416.0,220056.0,1,28786
Dus2_3,lbfgs,57,98750.0,221912.0,1,28800
Dus2_3,lbfgs,58,100625.0,223768.0,1,28814
Dus2_3,lbfgs,59,114417.0,225624.0,1,28828
Dus2_3,lbfgs,60,94083.0,227672.0,1,28842
Dus2_3,lbfgs,61,96208.0,229528.0,1,28856
Dus2_3,lbfgs,62,98625.0,264232.0,1,28870
Dus2_3,lbfgs,63,97875.0,266088.0,1,28884
Dus2_3,lbfgs,64,96458.0,267944.0,1,28898
Dus2_3,lbfgs,65,97000.0,269800.0,1,28912
Dus2_3,lbfgs,66,97000.0,271784.0,1,28926
Dus2_3,lbfgs,67,98667.0,273720.0,1,28940
Dus2_3,lbfgs,68,99375.0,275576.0,1,28954
Dus2_3,lbfgs,69,98958.0,277432.0,1,28968
Dus2_3,lbfgs,70,99625.0,279480.0,1,28982
Dus2_3,lbfgs,71,99125.0,281336.0,1,28996
Dus2_3,lbfgs,72,100542.0,283272.0,1,29010
Dus2_3,lbfgs,73,97792.0,285128.0,1,29024
Dus2_3,lbfgs,74,101666.0,286984.0,1,29038
Dus2_3,lbfgs,75,102167.0,288840.0,1,29052
Dus2_3,lbfgs,76,99916.0,290888.0,1,29066
Dus2_3,lbfgs,77,102042.0,292856.0,1,29080
Dus2_3,lbfgs,78,101958.0,294712.0,1,29094
Dus2_3,lbfgs,79,100125.0,296568.0,1,29108
Dus2_3,lbfgs,80,99875.0,298424.0,1,29122
Dus2_3,lbfgs,81,109000.0,300280.0,1,29136
Dus2_3,lbfgs,82,103833.0,335160.0,1,29150
Dus2_3,lbfgs,83,101167.0,337016.0,1,29164
Dus2_3,lbfgs,84,101125.0,339000.0,1,29178
Dus2_3,lbfgs,85,100250.0,340856.0,1,29192
Dus2_3,lbfgs,86,104625.0,342712.0,1,29206
Dus2_3,lbfgs,87,103792.0,344568.0,1,29220
Dus2_3,lbfgs,88,104750.0,346424.0,1,29234
Dus2_3,lbfgs,89,103125.0,348280.0,1,29248
Dus2_3,lbfgs,90,106208.0,350456.0,1,29262
Dus2_3,lbfgs,91,105375.0,352312.0,1,29276
Dus2_3,lbfgs,92,109541.0,354312.0,1,29290
Dus2_3,lbfgs,93,105541.0,356168.0,1,29304
Dus2_3,lbfgs,94,103750.0,358024.0,1,29318
Dus2_3,lbfgs,95,106375.0,359880.0,1,29332
Dus2_3,lbfgs,96,107208.0,361736.0,1,29346
Dus2_3,lbfgs,97,106500.0,363592.0,1,29360
Dus2_3,lbfgs,98,104292.0,365448.0,1,29374
Dus2_3,lbfgs,99,106833.0,367304.0,1,29388
Dus2_3,lbfgs,100,105166.0,369480.0,1,29402
Dus2_9,lbfgs,1,79542.0,18456.0,1,29416
Dus2_9,lbfgs,2,78459.0,22376.0,1,29430
Dus2_9,lbfgs,3,79541.0,25784.0,1,29444
Dus2_9,lbfgs,4,78958.0,29256.0,1,29458
Dus2_9,lbfgs,5,79125.0,32664.0,1,29472
Dus2_9,lbfgs,6,81667.0,36136.0,1,29486
Dus2_9,lbfgs,7,82666.0,39544.0,1,29500
Dus2_9,lbfgs,8,100208.0,43016.0,1,29514
Dus2_9,lbfgs,9,79833.0,46936.0,1,29528
Dus2_9,lbfgs,10,83792.0,50408.0,1,29542
Dus2_9,lbfgs,11,84000.0,53816.0,1,29556
Dus2_9,lbfgs,12,87250.0,57288.0,1,29570
Dus2_9,lbfgs,13,83666.0,60696.0,1,29584
Dus2_9,lbfgs,14,84833.0,64168.0,1,29598
Dus2_9,lbfgs,15,84458.0,67576.0,1,29612
Dus2_9,lbfgs,16,84750.0,71048.0,1,29626
Dus2_9,lbfgs,17,85125.0,74968.0,1,29640
Dus2_9,lbfgs,18,84625.0,78456.0,1,29654
Dus2_9,lbfgs,19,83125.0,81848.0,1,29668
Dus2_9,lbfgs,20,83833.0,85336.0,1,29682
Dus2_9,lbfgs,21,83708.0,120472.0,1,29696
Dus2_9,lbfgs,22,83417.0,122424.0,1,29710
Dus2_9,lbfgs,23,84625.0,124280.0,1,29724
Dus2_9,lbfgs,24,84083.0,126248.0,1,29738
Dus2_9,lbfgs,25,86750.0,128104.0,1,29752
Dus2_9,lbfgs,26,90666.0,130024.0,1,29766
Dus2_9,lbfgs,27,86208.0,131928.0,1,29780
Dus2_9,lbfgs,28,86083.0,133848.0,1,29794
Dus2_9,lbfgs,29,85292.0,135704.0,1,29808
Dus2_9,lbfgs,30,88542.0,137672.0,1,29822
Dus2_9,lbfgs,31,88416.0,139528.0,1,29836
Dus2_9,lbfgs,32,86667.0,141448.0,1,29850
Dus2_9,lbfgs,33,88958.0,143336.0,1,29864
Dus2_9,lbfgs,34,88041.0,145256.0,1,29878
Dus2_9,lbfgs,35,89375.0,147160.0,1,29892
Dus2_9,lbfgs,36,97416.0,149144.0,1,29906
Dus2_9,lbfgs,37,92209.0,151000.0,1,29920
Dus2_9,lbfgs,38,88333.0,152904.0,1,29934
Dus2_9,lbfgs,39,88833.0,154760.0,1,29948
Dus2_9,lbfgs,40,88333.0,156744.0,1,29962
Dus2_9,lbfgs,41,91208.0,191432.0,1,29976
Dus2_9,lbfgs,42,90125.0,193288.0,1,29990
Dus2_9,lbfgs,43,91375.0,195144.0,1,30004
Dus2_9,lbfgs,44,93458.0,197128.0,1,30018
Dus2_9,lbfgs,45,90833.0,199064.0,1,30032
Dus2_9,lbfgs,46,93375.0,200920.0,1,30046
Dus2_9,lbfgs,47,91666.0,202776.0,1,30060
Dus2_9,lbfgs,48,90917.0,204824.0,1,30074
Dus2_9,lbfgs,49,94041.0,206680.0,1,30088
Dus2_9,lbfgs,50,91959.0,208616.0,1,30102
Dus2_9,lbfgs,51,91500.0,210472.0,1,30116
Dus2_9,lbfgs,52,94333.0,212328.0,1,30130
